sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test_sub
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201412,26,65000,17,2000,sub
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201412,29,50000,9,2000,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201401,6,87000,19,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201401,10,50000,1,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201401,15,130000,18,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201401,28,20000,24,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.93,201402,19,64000,7,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,114.97,201402,27,115000,22,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201403,5,100000,16,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.98,201403,8,83000,5,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201403,14,120000,19,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201403,19,105000,20,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201403,25,83000,11,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,114.97,201404,9,100000,1,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201404,9,82000,5,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201404,12,60000,9,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201404,12,120000,23,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201404,26,62000,16,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201404,28,130000,13,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201404,30,80000,15,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201405,22,45000,5,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201405,25,105000,17,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201406,9,115000,19,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.93,201406,13,85000,4,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201406,13,110000,6,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,114.97,201406,23,95000,14,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201406,26,63000,13,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201406,27,53000,12,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201407,7,60000,17,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201407,7,83000,6,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201407,19,142000,25,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201407,23,85000,13,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201407,24,60000,8,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201408,4,143000,4,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201408,7,85000,8,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201408,14,65000,5,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201408,18,123000,21,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201408,21,63000,10,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201408,23,75000,1,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201409,4,95000,1,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201409,11,63000,12,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,114.97,201409,30,40000,4,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201410,10,65000,4,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201410,15,95000,2,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201410,31,87000,4,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201411,8,87000,6,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,59.96,201411,23,68000,16,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,119.58,201411,24,125000,7,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,149.78,201412,4,120000,17,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.95,201412,24,100000,16,2008,sub
서울특별시 강남구 대치동,888,대치아이파크,84.98,201412,27,90000,15,2008,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201401,11,64000,5,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201401,18,48000,13,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201402,24,40000,8,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201402,25,30000,5,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201402,27,44000,14,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201403,12,48000,7,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201403,14,63000,11,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201403,27,58000,13,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201404,3,43500,11,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201404,12,58000,9,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201405,22,55000,1,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201405,28,60000,7,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201406,5,40000,4,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201406,8,58000,12,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201406,11,45000,8,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201406,18,47000,13,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201406,23,54000,14,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201407,1,43000,9,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201407,7,42000,6,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201407,28,48000,5,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201407,30,55000,4,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201408,3,50000,11,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201408,28,57000,8,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201409,1,56000,4,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201409,15,63000,2,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201409,17,70000,7,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201409,19,59500,5,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201409,27,39000,4,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201410,1,55000,4,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201410,10,63000,7,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201410,19,53000,8,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201411,3,50000,5,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201411,11,54000,9,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201411,17,47000,5,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201411,26,48000,7,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201411,27,55000,2,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201411,27,67000,3,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201411,27,53000,7,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201411,27,53000,8,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201412,5,55000,13,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201412,11,55000,2,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201412,12,57000,10,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201412,18,51000,11,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201412,25,70000,7,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201412,27,60000,6,1984,sub
서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201412,27,55000,4,1984,sub
서울특별시 강남구 대치동,962-20,대치주성,123.73,201402,9,59000,4,2004,sub
서울특별시 강남구 대치동,962-20,대치주성,123.73,201411,19,59000,2,2004,sub
서울특별시 강남구 대치동,962-20,대치주성,123.73,201411,22,64000,5,2004,sub
서울특별시 강남구 대치동,962-20,대치주성,83.51,201411,28,52000,7,2004,sub
서울특별시 강남구 대치동,914-8,대치타워,74.15,201412,22,26500,1,2003,sub
서울특별시 강남구 대치동,1015-6,대치하나빌,145.04,201411,26,57000,5,2003,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,74.15,201402,7,40000,9,2005,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201402,15,52000,5,2005,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201408,3,54000,7,2005,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201408,11,53000,1,2005,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201411,1,49000,7,2005,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201411,30,50000,7,2005,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201412,16,65000,7,2005,sub
서울특별시 강남구 대치동,907-2,대치한신휴플러스,81.07,201412,20,57000,5,2005,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201401,6,58000,2,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201401,6,55000,1,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201401,7,65000,4,1999,sub
서울특별시 강남구 대치동,974,대치현대,114.59,201401,10,80000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201401,11,42000,4,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201401,20,59000,9,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201401,24,60000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,101.6,201401,28,70000,18,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201402,5,40000,5,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201402,12,40500,14,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201402,12,45000,5,1999,sub
서울특별시 강남구 대치동,974,대치현대,101.6,201402,24,70000,17,1999,sub
서울특별시 강남구 대치동,974,대치현대,114.59,201402,26,74000,19,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201402,28,60000,8,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201403,10,40000,4,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201404,1,41000,5,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201404,5,57000,2,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201404,5,38000,14,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201404,17,40000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201404,29,33000,8,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201404,30,38000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201405,8,40000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201405,13,42000,20,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201405,22,62000,10,1999,sub
서울특별시 강남구 대치동,974,대치현대,101.6,201405,24,70000,15,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201405,27,43000,17,1999,sub
서울특별시 강남구 대치동,974,대치현대,101.6,201405,29,75000,16,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201405,30,63000,5,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201406,5,39000,1,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201406,14,61000,2,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201406,25,62000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201406,28,60000,6,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201406,30,42000,11,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201407,3,60000,8,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201407,5,62000,11,1999,sub
서울특별시 강남구 대치동,974,대치현대,101.6,201407,8,70000,9,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201407,9,57000,10,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201407,10,43000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201407,12,60000,6,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201407,18,38500,8,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201407,22,40000,5,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201407,31,37000,16,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201408,7,58000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201408,18,62000,9,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201408,19,40000,16,1999,sub
서울특별시 강남구 대치동,974,대치현대,101.6,201408,21,68000,12,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201408,30,40000,4,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201408,30,43000,11,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201409,13,40000,13,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201409,13,62000,4,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201409,16,42000,5,1999,sub
서울특별시 강남구 대치동,974,대치현대,101.6,201409,23,75000,8,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201410,4,40000,2,1999,sub
서울특별시 강남구 대치동,974,대치현대,85.0,201410,9,65000,12,1999,sub
서울특별시 강남구 대치동,974,대치현대,59.82,201410,9,40000,13,1999,sub
